,Unnamed: 0,content,intensity,sentiment
1098,1100,ive have chosen to walk with jesus and maybe im feeling a bit miserable im going to suck it up and think about these three dudes,1,sadness
1099,1101,i feel more so lately than ever that life is so precious,1,happiness
1100,1102,aww thats wikid i need to book myne again sooon  miss you to lovely im off ned some brekkie speak soon dudde xxx,1,sadness
1101,1103,i feel it captures the peaceful serenity which is so relaxing and inviting here in pines lake,1,happiness
1102,1104,i feel accepted as long as i am real and am not pious uppity and religious for the sake of religion,1,happiness
1103,1105,i started to feel that irritated feeling,1,anger
1104,1106,i feel like we each have voices and we are each eager to hear what the other has to say,1,happiness
1105,1107,i need a friend right now   i feel like mmmm  sosad,1,sadness
1106,1108,its funny im kinda sad on my last day,1,sadness
1107,1109,i never feel like im not supporting,1,happiness
1108,1110,i dont know whether his presence is the reason why i feel more homesick for the uk than the us or just by being here makes me miss my former home,1,sadness
1109,1111,the comrade staying next doors insulted me for what he called  the misuse of his iron  he called me stupid self centered etc  i wanted to punch him but instead went for a walk to the mining school to cool off,1,anger
1110,1112,i feel a bit frustrated with myself as i know i m not getting out of my dogs in the ring or at training if i m honest at moment due to me but i ll continue to do the remaining shows i ve entered until the end of july as long as we re all enjoying it,1,anger
1111,1113,i just got smashed in the face by a 5th grader thowing a football twice now i bleed,1,sadness
1112,1114,i feel like every day is special unique,1,happiness
1113,1115,i feel agitated and the result is not pleasant the opposite of calm and peaceful,1,anger
1114,1116,i know what i want will take next semester but i feel entirely too complacent,1,happiness
1115,1117,i feel like a cold object with no identity,1,anger
1116,1118,i am not a people person but for some fuckin reason people feel that they can come bore me with their fuckin petty garbage,1,anger
1117,1119,summer yet i have to read 6 books 6 long books,1,sadness
1118,1120,especially hard to get out of bed with myself this morn cuz im hot   now running late stuck in front of the mirror checking myself out,1,sadness
1119,1121,i feel as if i am going to sneeze but do not and therefore my beloved is about to think of me but does not,1,happiness
1120,1122,i was able to feel pretty,2,happiness
1121,1123,has work very very soon way too soon,2,sadness
1122,1124, sadly cannot listen  sob,1,sadness
1123,1125,if hamilton gets a hockey team i really think the name hamilton should be in the team name if not ill be sad,1,sadness
1124,1126, wonderful let me know what you think not light reading,1,happiness
1125,1127,i didn t know that i would feel so completely exhausted,2,sadness
1126,1128, awww i didnt see this till now and edwin just left i knew you wanted some forsure tomorrow ill make u a new batch,1,happiness
1127,1129,ive basically been cold calling companies with very little success which is why ive been feeling depressed from getting discouraged,2,sadness
1128,1130,i usually have a solution to these kinds of situations but right now i just feel unhappy and run down,1,sadness
1129,1131, im so mad i wont be there ughhh,1,sadness
1130,1132,  na my friend why you ask  is it my great physique lol,1,happiness
1131,1133,also anyone else hayfevery today ive only been awake for 40mins and sufferin already,1,sadness
1132,1134,lossing power while your in your house alone not fucckinggg cool party at cakss,1,happiness
1133,1135,happy mothers day,1,happiness
1134,1136, we got a guy in the chat now lol,1,happiness
1135,1137,forgot to wish sister happy birthday yesterday,1,sadness
1136,1138,going shopping with my mammyy my makeup and face are being generally quite nice to me today,1,happiness
1137,1139,need some pizzacant get out of office,1,sadness
1138,1140, sorry i missed you  saw you across the way i was busy taking pixabt 415 came to meet ubut u were gone,1,sadness
1139,1141,i see food weight gain and feeling punished rather than why i have this need to be in control at all times you know those pesky underlying issues,1,sadness
1140,1142,caught on google street view httptwitzapcomuaw4  a couple of good ones,1,happiness
1141,1143,i was able to go to a st party i am back feeling sociable and i really hope to get back into going to the munch but that requires a walk a min bus journey another walk then the munch and then all that back again which at the moment is a little too much,1,happiness
1142,1144,i will admit that i do feel a little envious when i hear of young writers who do so well,2,anger
1143,1145,i came out of the house at 720 am monday morning getting ready t go to school and fight for a parking when i saw my car had a flat tire,1,anger
1144,1146,i feel fine about feeling well fine,1,happiness
1145,1147,i feel so worthless and weak what does he have to say that s what i want to find out,1,sadness
1146,1148, have a good time with sun amp dayan there at ny,1,happiness
1147,1149,not feeling well at all today ugh cant i just go home,1,sadness
1148,1150,im addicted to home,1,sadness
1149,1151,i said in some recent interviews we will have two guests on the next alcest album and today i feel glad to reveal the first one,1,happiness
1150,1152,im not sure why i even bothered to open this website let alone this feature but as expected its left me feeling boring poor and,1,sadness
1151,1153,strawberry margaritas  baked stuffed shrimp ,1,happiness
1152,1154,at the preuniversity i was appreciated as an examplary student by our pricipal  this is something which made me feel very happy,3,happiness
1153,1155,i love about my job i still feel dissatisfied,1,anger
1154,1156, i miss u ceddy,1,sadness
1155,1157,cant go to bed  an am sooooo tired,2,sadness
1156,1158, boo  well its good fun tho sucks if u cant get cards i finished 10th in last nights tpt i took  out lol,1,happiness
1157,1159,i persevered and km later im feeling pretty smug,1,happiness
1158,1160,ive been feeling a little stressed and overwhelmed,2,sadness
1159,1161,im feeling a little grumpy today with the lame weather tease we got over the weekend,2,anger
1160,1162,i feel like a stubborn year old,1,anger
1161,1162,just talked to s cute grandma on the phone  she only speaks hindinot my best languagebut somehow we manged,1,sadness
1162,1163,i am feeling very virtuous today,3,happiness
1163,1164,after a meeting ended we started talking about when we would have the next discussion  i had many tests the coming week and could not have a meeting in between i thought that they would understand this as they had always done  they did not understand my problem and thought that i should not have so many other activities  their reaction made me burst into tears,1,sadness
